problemName,numCustomers,vehicleFileID_our,cutoffTime_our,problemType_our,problemTypeString_our,numUAVs_our,numTrucks_our,requireTruckAtDepot_our,requireDriver_our,Etype_our,ITER_our,runString_our,timestamp_our,ofv_our,bestBound_our,totalTime_our,isOptimal_our,numUAVcust_our,numTruckCust_our,waitingTruck_our,waitingUAV_our,vehicleFileID_their,cutoffTime_their,problemType_their,problemTypeString_their,numUAVs_their,numTrucks_their,requireTruckAtDepot_their,requireDriver_their,Etype_their,ITER_their,runString_their,timestamp_their,ofv_their,bestBound_their,totalTime_their,isOptimal_their,numUAVcust_their,numTruckCust_their,waitingTruck_their,waitingUAV_their,totalTime_diff_our_minus_their,totalTime_diff_their_minus_our,totalTime_our_improvement_percent,ofv_diff_our_minus_their,ofv_diff_their_minus_our,ofv_our_improvement_percent,waitingTruck_diff_our_minus_their,waitingTruck_diff_their_minus_our,waitingTruck_our_improvement_percent,waitingUAV_diff_our_minus_their,waitingUAV_diff_their_minus_our,waitingUAV_our_improvement_percent,numUAVcust_diff_our_minus_their,numUAVcust_diff_their_minus_our,numUAVcust_our_advantage_percent,numTruckCust_diff_our_minus_their,numTruckCust_diff_their_minus_our,numTruckCust_our_improvement_percent,totalTime_winner,ofv_winner,waitingTruck_winner,waitingUAV_winner,numUAVcust_winner,numTruckCust_winner,our_metric_wins,their_metric_wins,metric_ties
20170608T121355407419,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121355407419 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,1814.242974,-1.0,0.002543,0,7,1,0.0,664.92076,104,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121355407419 104 5 2 4 -1 1 1 1 1, 2019-07-03 10:12:33,2612.223287,-1.0,0.212975,0,5,3,420.0,1442.774689,-0.210432,0.210432,98.80596314121377,-797.9803129999998,797.9803129999998,30.547936578439966,-420.0,420.0,100.0,-777.8539290000001,777.8539290000001,53.91374931446416,2,-2,40.0,-2,2,66.66666666666666,our,our,our,our,our,our,6,0,0
20170608T121411132375,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121411132375 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,1647.467639,-1.0,0.00201,0,6,2,107.964718,139.461622,102,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121411132375 102 5 2 4 -1 1 1 1 1, 2019-07-03 10:12:37,2731.283756,-1.0,0.122831,0,5,3,420.0,1035.967769,-0.120821,0.120821,98.36360527879769,-1083.8161169999998,1083.8161169999998,39.681564195558444,-312.035282,312.035282,74.29411476190477,-896.506147,896.506147,86.53803465964779,1,-1,20.0,-1,1,33.33333333333333,our,our,our,our,our,our,6,0,0
20170608T121426910678,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121426910678 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,2184.455375,-1.0,0.002149,0,6,2,0.0,713.496761,102,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T121426910678 102 5 2 2 -1 1 1 1 1, 2019-07-03 10:12:50,2724.455375,-1.0,0.053536,0,6,2,480.0,2562.427159,-0.051387,0.051387,95.98587866108787,-540.0,540.0,19.82047512890535,-480.0,480.0,100.0,-1848.930398,1848.930398,72.15543245809003,0,0,0.0,0,0,0.0,our,our,our,our,tie,tie,4,0,2
20170608T121442695307,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121442695307 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,1279.751767,-1.0,0.002491,0,7,1,0.0,371.24266,102,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121442695307 102 5 2 4 -1 1 1 1 1, 2019-07-03 10:12:59,1909.751767,-1.0,0.110303,0,7,1,540.0,3064.090947,-0.10781199999999999,0.10781199999999999,97.74167520375691,-630.0,630.0,32.98858055199799,-540.0,540.0,100.0,-2692.8482870000003,2692.8482870000003,87.88408482576284,0,0,0.0,0,0,0.0,our,our,our,our,tie,tie,4,0,2
20170608T121458174165,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121458174165 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:46:16,4576.025505,-1.0,20.088532,0,4,4,0.0,997.958653,104,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121458174165 104 5 2 4 -1 1 1 1 1, 2019-07-03 10:13:09,3518.420081,-1.0,0.150319,0,5,3,1325.789086,5186.016371,19.938213,-19.938213,-13263.93403362183,1057.6054239999994,-1057.6054239999994,-30.05910038176591,-1325.789086,1325.789086,100.0,-4188.057718,4188.057718,80.75673924632122,-1,1,-20.0,1,-1,-33.33333333333333,their,their,our,our,their,their,2,4,0
20170608T121529379067,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121529379067 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,3106.076492,-1.0,0.002145,0,6,2,0.0,678.019583,102,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T121529379067 102 5 2 2 -1 1 1 1 1, 2019-07-03 10:13:11,3602.899092,-1.0,0.075841,0,3,5,240.0,1550.224463,-0.07369600000000001,0.07369600000000001,97.17171450798382,-496.82259999999997,496.82259999999997,13.789523028917513,-240.0,240.0,100.0,-872.20488,872.20488,56.26313484384745,3,-3,100.0,-3,3,60.0,our,our,our,our,our,our,6,0,0
20170608T121545140439,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121545140439 101 3600 2 3 -1 1 1 3 1, 2026-05-07 18:06:08,4197.586291,-1.0,0.003232,0,2,6,190.17476,127.070505,104,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121545140439 104 5 2 4 -1 1 1 1 1, 2019-07-03 10:13:22,3707.41601,-1.0,0.181297,0,6,2,420.0,2567.222504,-0.178065,0.178065,98.21728986138766,490.1702809999997,-490.1702809999997,-13.221345532248478,-229.82524,229.82524,54.72029523809524,-2440.1519989999997,2440.1519989999997,95.0502730167716,-4,4,-66.66666666666666,4,-4,-200.0,our,their,our,our,their,their,3,3,0
20170608T121601152699,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121601152699 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,2774.901229,-1.0,0.002051,0,6,2,0.0,932.42371,102,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T121601152699 102 5 2 2 -1 1 1 1 1, 2019-07-03 10:13:24,3225.33907,-1.0,0.04197,0,6,2,480.0,3044.096588,-0.039919,0.039919,95.11317607815106,-450.43784099999993,450.43784099999993,13.965596522538634,-480.0,480.0,100.0,-2111.672878,2111.672878,69.36944400267498,0,0,0.0,0,0,0.0,our,our,our,our,tie,tie,4,0,2
20170608T121616676866,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121616676866 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,2923.960216,-1.0,0.002268,0,5,3,0.0,810.842849,102,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T121616676866 102 5 2 3 -1 1 1 1 1, 2019-07-03 10:13:32,3201.725593,-1.0,0.078765,0,6,2,450.0,2247.884716,-0.076497,0.076497,97.12054846695867,-277.76537700000017,277.76537700000017,8.67548979235711,-450.0,450.0,100.0,-1437.041867,1437.041867,63.92862840213377,-1,1,-16.666666666666664,1,-1,-50.0,our,our,our,our,their,their,4,2,0
20170608T121944818056,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121944818056 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:23,655.809033,-1.0,0.002151,0,6,2,168.591795,0.0,101,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T121944818056 101 5 2 3 -1 1 1 1 1, 2019-07-03 10:13:38,993.152066,-1.0,0.068925,0,4,4,270.0,341.674231,-0.066774,0.066774,96.87921653971708,-337.343033,337.343033,33.96690643344037,-101.40820500000001,101.40820500000001,37.55859444444445,-341.674231,341.674231,100.0,2,-2,50.0,-2,2,50.0,our,our,our,our,our,our,6,0,0
20170608T121949065533,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121949065533 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,392.589714,-1.0,0.002161,0,7,1,194.82934,0.0,101,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121949065533 101 5 2 4 -1 1 1 1 1, 2019-07-03 10:13:46,827.760374,-1.0,0.155971,0,7,1,510.0,1483.817254,-0.15381,0.15381,98.61448602624847,-435.17065999999994,435.17065999999994,52.57205752639712,-315.17066,315.17066,61.79816862745098,-1483.817254,1483.817254,100.0,0,0,0.0,0,0,0.0,our,our,our,our,tie,tie,4,0,2
20170608T121956644648,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121956644648 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,591.049187,-1.0,0.002445,0,6,2,14.115955,0.0,101,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T121956644648 101 5 2 2 -1 1 1 1 1, 2019-07-03 10:13:53,1111.253938,-1.0,0.097053,0,5,3,390.0,422.82469,-0.094608,0.094608,97.48075793638527,-520.2047510000001,520.2047510000001,46.812410126190265,-375.884045,375.884045,96.38052435897436,-422.82469,422.82469,100.0,1,-1,20.0,-1,1,33.33333333333333,our,our,our,our,our,our,6,0,0
20170608T122000657532,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T122000657532 101 3600 2 3 -1 1 1 3 1, 2026-05-14 01:31:01,783.514375,-1.0,4.355446,0,5,3,6.08443,1052.04067,101,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T122000657532 101 5 2 3 -1 1 1 1 1, 2019-07-03 10:14:01,1164.696902,-1.0,0.065715,0,3,5,270.0,843.593463,4.289731,-4.289731,-6527.780567602526,-381.18252699999994,381.18252699999994,32.728045068673154,-263.91557,263.91557,97.7465074074074,208.44720700000005,-208.44720700000005,-24.70943838975671,2,-2,66.66666666666666,-2,2,40.0,their,our,our,their,our,our,4,2,0
20170608T122004631179,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T122004631179 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,732.006212,-1.0,0.001994,0,5,3,26.6365,0.0,101,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T122004631179 101 5 2 3 -1 1 1 1 1, 2019-07-03 10:14:09,1148.451832,-1.0,0.149546,0,5,3,360.0,564.856862,-0.14755200000000002,0.14755200000000002,98.66663100316958,-416.44561999999996,416.44561999999996,36.26147900994423,-333.3635,333.3635,92.60097222222223,-564.856862,564.856862,100.0,0,0,0.0,0,0,0.0,our,our,our,our,tie,tie,4,0,2
20170608T122008595748,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T122008595748 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,1093.112561,-1.0,0.002138,0,6,2,25.518163,135.548051,101,5,2, mFSTSP Heuristic,1,-1,1,1,1,1, main.py 20170608T122008595748 101 5 2 1 -1 1 1 1 1, 2019-07-03 10:14:15,1431.804374,-1.0,0.030248,0,0,8,0.0,0.0,-0.02811,0.02811,92.93176408357577,-338.69181300000014,338.69181300000014,23.654894422050432,25.518163,-25.518163,,135.548051,-135.548051,,6,-6,,-6,6,75.0,our,our,their,their,our,our,4,2,0
20170608T122012790213,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T122012790213 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,832.146669,-1.0,0.001972,0,6,2,0.0,110.22697,101,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T122012790213 101 5 2 2 -1 1 1 1 1, 2019-07-03 10:14:21,1196.111185,-1.0,0.131394,0,4,4,360.0,856.341982,-0.129422,0.129422,98.49917043396198,-363.964516,363.964516,30.428986917299,-360.0,360.0,100.0,-746.115012,746.115012,87.1281599738269,2,-2,50.0,-2,2,50.0,our,our,our,our,our,our,6,0,0
20170608T122016762729,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T122016762729 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,1035.72912,-1.0,0.00223,0,5,3,12.251882,107.262167,101,5,2, mFSTSP Heuristic,1,-1,1,1,1,1, main.py 20170608T122016762729 101 5 2 1 -1 1 1 1 1, 2019-07-03 10:14:28,1389.862327,-1.0,0.029819,0,2,6,150.0,165.108356,-0.027589,0.027589,92.5215466648781,-354.1332070000001,354.1332070000001,25.479732785073182,-137.748118,137.748118,91.83207866666667,-57.84618899999998,57.84618899999998,35.03528858345606,3,-3,150.0,-3,3,50.0,our,our,our,our,our,our,6,0,0
20170608T122020812277,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T122020812277 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,926.612515,-1.0,0.002088,0,6,2,0.0,38.736813,101,5,2, mFSTSP Heuristic,1,-1,1,1,1,1, main.py 20170608T122020812277 101 5 2 1 -1 1 1 1 1, 2019-07-03 10:14:34,1393.89999,-1.0,0.027996,0,3,5,240.0,238.343448,-0.025908,0.025908,92.54179168452636,-467.28747499999986,467.28747499999986,33.52374477023993,-240.0,240.0,100.0,-199.60663499999998,199.60663499999998,83.74748149149876,3,-3,100.0,-3,3,60.0,our,our,our,our,our,our,6,0,0
20170608T131251001523,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T131251001523 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,4810.191126,-1.0,0.002706,0,4,4,0.0,1077.689714,104,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T131251001523 104 5 2 3 -1 1 1 1 1, 2019-07-03 10:12:47,3411.795119,-1.0,0.106403,0,6,2,1014.582965,1203.26562,-0.103697,0.103697,97.45683862297115,1398.3960069999998,-1398.3960069999998,-40.98710380387293,-1014.582965,1014.582965,100.0,-125.5759059999998,125.5759059999998,10.436258122292218,-2,2,-33.33333333333333,2,-2,-100.0,our,their,our,our,their,their,3,3,0
20170608T131306913055,8,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T131306913055 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,589.473966,-1.0,0.002331,0,7,1,112.509176,0.0,101,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T131306913055 101 5 2 2 -1 1 1 1 1, 2019-07-03 10:14:41,1098.861271,-1.0,0.061477,0,6,2,480.0,579.307962,-0.059146,0.059146,96.20833807765506,-509.38730499999997,509.38730499999997,46.355924850863175,-367.490824,367.490824,76.56058833333333,-579.307962,579.307962,100.0,1,-1,16.666666666666664,-1,1,50.0,our,our,our,our,our,our,6,0,0
20170608T121632668184,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121632668184 101 3600 2 3 -1 1 1 3 1, 2026-05-07 18:00:02,3024.179385,-1.0,0.008117,0,7,3,688.112732,506.522963,102,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121632668184 102 5 2 4 -1 1 1 1 1, 2019-06-28 14:40:01,2625.130837,-1.0,0.5462,0,7,3,570.0,2027.216503,-0.538083,0.538083,98.51391431709996,399.04854799999976,-399.04854799999976,-15.201091784668245,118.11273200000005,-118.11273200000005,-20.72153192982457,-1520.6935400000002,1520.6935400000002,75.01386939922718,0,0,0.0,0,0,0.0,our,their,their,our,tie,tie,2,2,2
20170608T121651164057,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121651164057 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,2493.145686,-1.0,0.002976,0,8,2,0.0,1011.021421,102,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T121651164057 102 5 2 3 -1 1 1 1 1, 2019-06-28 14:40:09,3213.145686,-1.0,0.074547,0,8,2,630.0,4204.80015,-0.071571,0.071571,96.00788764135378,-720.0,720.0,22.407947549254075,-630.0,630.0,100.0,-3193.778729,3193.778729,75.95554164447032,0,0,0.0,0,0,0.0,our,our,our,our,tie,tie,4,0,2
20170608T121710107640,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121710107640 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,3629.13865,-1.0,0.002929,0,7,3,0.0,1321.615886,102,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T121710107640 102 5 2 2 -1 1 1 1 1, 2019-06-28 14:40:18,4187.726388,-1.0,0.062926,0,4,6,360.0,1022.786555,-0.059996999999999995,0.059996999999999995,95.34532625623748,-558.5877380000002,558.5877380000002,13.338687541780253,-360.0,360.0,100.0,298.829331,-298.829331,-29.21717434973517,3,-3,75.0,-3,3,50.0,our,our,our,their,our,our,5,1,0
20170608T121728978505,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121728978505 101 3600 2 3 -1 1 1 3 1, 2026-05-14 12:29:49,3476.181525,-1.0,23.42171,0,5,5,0.0,6596.630295,102,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T121728978505 102 5 2 3 -1 1 1 1 1, 2019-06-28 14:40:26,3925.094957,-1.0,0.06919,0,5,5,420.0,1824.902491,23.352520000000002,-23.352520000000002,-33751.29353952884,-448.91343199999983,448.91343199999983,11.437008197710204,-420.0,420.0,100.0,4771.727804,-4771.727804,-261.4785078946993,0,0,0.0,0,0,0.0,their,our,our,their,tie,tie,2,2,2
20170608T121747991951,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121747991951 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,3428.022954,-1.0,0.002824,0,7,3,1.571297,906.499238,104,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121747991951 104 5 2 4 -1 1 1 1 1, 2019-06-28 14:40:39,4017.585726,-1.0,0.167546,0,5,5,330.0,922.341381,-0.164722,0.164722,98.31449273632316,-589.5627719999998,589.5627719999998,14.674553630171868,-328.428703,328.428703,99.52384939393939,-15.842142999999965,15.842142999999965,1.7176008066366877,2,-2,40.0,-2,2,40.0,our,our,our,our,our,our,6,0,0
20170608T121807019623,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121807019623 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:24,3548.592462,-1.0,0.003107,0,6,4,0.0,785.909641,104,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121807019623 104 5 2 4 -1 1 1 1 1, 2019-06-28 14:40:48,3434.803707,-1.0,0.242465,0,7,3,671.648023,3428.784644,-0.23935800000000002,0.23935800000000002,98.718577939084,113.78875500000004,-113.78875500000004,-3.312816821761979,-671.648023,671.648023,100.0,-2642.875003,2642.875003,77.07906087437553,-1,1,-14.285714285714285,1,-1,-33.33333333333333,our,their,our,our,their,their,3,3,0
20170608T121825920767,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121825920767 101 3600 2 3 -1 1 1 3 1, 2026-05-14 12:31:05,3493.344135,-1.0,20.782477,0,5,5,0.0,6434.989711,104,5,2, mFSTSP Heuristic,3,-1,1,1,1,1, main.py 20170608T121825920767 104 5 2 3 -1 1 1 1 1, 2019-06-28 14:40:55,3846.60202,-1.0,0.099646,0,4,6,360.0,1652.420946,20.682831,-20.682831,-20756.30833149349,-353.257885,353.257885,9.183634885108285,-360.0,360.0,100.0,4782.568765,-4782.568765,-289.42799209711785,1,-1,25.0,-1,1,16.666666666666664,their,our,our,their,our,our,4,2,0
20170608T121844810174,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121844810174 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:23:25,1474.66901,-1.0,0.003546,0,7,3,0.0,363.451395,102,5,2, mFSTSP Heuristic,2,-1,1,1,1,1, main.py 20170608T121844810174 102 5 2 2 -1 1 1 1 1, 2019-06-28 14:40:58,2923.90632,-1.0,0.105003,0,3,7,415.535451,739.635297,-0.101457,0.101457,96.62295362989629,-1449.23731,1449.23731,49.56510747580996,-415.535451,415.535451,100.0,-376.18390200000005,376.18390200000005,50.86072873020283,4,-4,133.33333333333331,-4,4,57.14285714285714,our,our,our,our,our,our,6,0,0
20170608T121903600571,10,101,3600.0,2, mFSTSP No-Gurobi Heuristic,3,-1,1,1,3,1, main.py 20170608T121903600571 101 3600 2 3 -1 1 1 3 1, 2026-05-12 17:55:29,4097.379373,-1.0,11.569037,0,4,6,0.0,1651.405635,104,5,2, mFSTSP Heuristic,4,-1,1,1,1,1, main.py 20170608T121903600571 104 5 2 4 -1 1 1 1 1, 2019-06-28 14:41:12,4020.36396,-1.0,0.15606,0,6,4,480.0,1614.445957,11.412977,-11.412977,-7313.1981289247715,77.01541299999963,-77.01541299999963,-1.9156328572799073,-480.0,480.0,100.0,36.95967800000017,-36.95967800000017,-2.2893103259200744,-2,2,-33.33333333333333,2,-2,-50.0,their,their,our,their,their,their,1,5,0
