problemName,customerCount,status,vehicleFileID,cutoffTime,problemType,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runtimeSecondsByRunner,returncode,objective,totalTime,truckWaitingTime,uavWaitingTime,numTruckCustomers,numUAVCustomers,truckRoute,uavSorties
20170608T122024823843,10,solved,101,3600,2,3,-1,1,1,3,1,0.03782081604003906,0,1391.668164,0.005093,48.016001,423.084597,4.0,6.0,"[0, 1, 5, 7, 3, 0]","[(2, 5, 10, 7), (3, 5, 4, 7), (4, 5, 9, 7), (2, 3, 6, 0), (3, 3, 2, 0), (2, 1, 8, 5)]"
20170608T122029847985,10,solved,101,3600,2,3,-1,1,1,3,1,0.0372469425201416,0,1396.795927,0.004817,0.0,248.908025,6.0,4.0,"[0, 9, 8, 1, 10, 2, 4, 0]","[(2, 8, 5, 1), (2, 1, 6, 10), (3, 8, 7, 1), (4, 8, 3, 1)]"
20170608T122034665363,10,solved,101,3600,2,3,-1,1,1,3,1,0.03724980354309082,0,1654.923366,0.004689,84.494009,7.920222,7.0,3.0,"[0, 8, 3, 4, 1, 9, 7, 2, 0]","[(2, 3, 5, 4), (2, 1, 6, 9), (2, 4, 10, 1)]"
20170608T122043762852,10,solved,101,3600,2,3,-1,1,1,3,1,0.037198781967163086,0,1296.413501,0.004681,0.0,0.0,10.0,0.0,"[0, 2, 10, 1, 6, 8, 7, 9, 5, 4, 3, 0]",[]
20170608T122048564577,10,solved,101,3600,2,3,-1,1,1,3,1,0.03893923759460449,0,1474.020569,0.00523,0.567674,103.292407,7.0,3.0,"[0, 5, 7, 6, 8, 3, 4, 1, 0]","[(2, 4, 10, 1), (2, 7, 9, 6), (3, 7, 2, 6)]"
20170608T122053358160,10,solved,101,3600,2,3,-1,1,1,3,1,0.038980960845947266,0,1730.518317,0.005379,55.306214,0.0,7.0,3.0,"[0, 8, 2, 3, 1, 9, 7, 5, 0]","[(2, 9, 10, 7), (2, 1, 6, 9), (2, 3, 4, 1)]"
20170608T122058404415,10,solved,101,3600,2,3,-1,1,1,3,1,0.03724813461303711,0,1413.620273,0.004561,14.882839,92.897219,6.0,4.0,"[0, 5, 9, 8, 10, 4, 7, 0]","[(2, 10, 1, 4), (2, 4, 3, 7), (3, 4, 2, 7), (2, 5, 6, 9)]"
20170608T122103536027,10,solved,101,3600,2,3,-1,1,1,3,1,0.038281917572021484,0,1560.867915,0.005319,0.0,0.0,10.0,0.0,"[0, 5, 4, 8, 2, 3, 10, 7, 1, 6, 9, 0]",[]
20170608T122108589505,10,solved,101,3600,2,3,-1,1,1,3,1,0.037200927734375,0,1601.850049,0.004606,29.038478,94.843438,5.0,5.0,"[0, 4, 6, 3, 9, 10, 0]","[(2, 4, 1, 6), (2, 6, 7, 3), (3, 6, 8, 3), (2, 10, 5, 0), (3, 10, 2, 0)]"
20170608T131310834813,10,solved,101,3600,2,3,-1,1,1,3,1,0.03811192512512207,0,1299.022944,0.005021,17.677716,315.16048,4.0,6.0,"[0, 3, 10, 4, 7, 0]","[(2, 3, 2, 10), (2, 10, 6, 4), (3, 10, 9, 4), (2, 4, 5, 7), (3, 3, 8, 10), (4, 10, 1, 4)]"
